local_timestamp,asks[0].price,asks[0].amount,bids[0].price,bids[0].amount,asks[1].price,asks[1].amount,bids[1].price,bids[1].amount,asks[2].price,asks[2].amount,bids[2].price,bids[2].amount,asks[3].price,asks[3].amount,bids[3].price,bids[3].amount,asks[4].price,asks[4].amount,bids[4].price,bids[4].amount,asks[5].price,asks[5].amount,bids[5].price,bids[5].amount,asks[6].price,asks[6].amount,bids[6].price,bids[6].amount,asks[7].price,asks[7].amount,bids[7].price,bids[7].amount,asks[8].price,asks[8].amount,bids[8].price,bids[8].amount,asks[9].price,asks[9].amount,bids[9].price,bids[9].amount,asks[10].price,asks[10].amount,bids[10].price,bids[10].amount,asks[11].price,asks[11].amount,bids[11].price,bids[11].amount,asks[12].price,asks[12].amount,bids[12].price,bids[12].amount,asks[13].price,asks[13].amount,bids[13].price,bids[13].amount,asks[14].price,asks[14].amount,bids[14].price,bids[14].amount,asks[15].price,asks[15].amount,bids[15].price,bids[15].amount,asks[16].price,asks[16].amount,bids[16].price,bids[16].amount,asks[17].price,asks[17].amount,bids[17].price,bids[17].amount,asks[18].price,asks[18].amount,bids[18].price,bids[18].amount,asks[19].price,asks[19].amount,bids[19].price,bids[19].amount,asks[20].price,asks[20].amount,bids[20].price,bids[20].amount,asks[21].price,asks[21].amount,bids[21].price,bids[21].amount,asks[22].price,asks[22].amount,bids[22].price,bids[22].amount,asks[23].price,asks[23].amount,bids[23].price,bids[23].amount,asks[24].price,asks[24].amount,bids[24].price,bids[24].amount
2024-06-01 00:08:22,67600.0,121150,67599.5,5130,67601.0,5000,67599.0,250,67603.0,38550,67598.5,3670,67603.5,1200,67596.0,31300,67605.0,12220,67595.5,29530,67606.0,3380,67595.0,31300,67607.5,2410,67594.5,49440,67609.0,12100,67594.0,6000,67609.5,8040,67593.0,12100,67612.0,44600,67592.5,32500,67612.5,3660,67592.0,16880,67613.0,1170,67590.5,12100,67617.5,3620,67590.0,8190,67619.0,24200,67589.5,7590,67619.5,6760,67587.5,12100,67624.5,13600,67587.0,81300,67625.0,32500,67586.5,101440,67625.5,113630,67586.0,29100,67627.5,6880,67585.0,45000,67629.5,200,67584.5,66290,67631.5,81250,67584.0,2410,67632.0,34730,67583.5,380,67634.5,15000,67582.0,1520,67635.0,4820,67580.5,20000,67635.5,2280,67578.0,200
2024-06-01 00:08:23,67600.0,121150,67599.5,37010,67601.0,5000,67599.0,250,67603.0,39750,67598.5,10,67605.0,12220,67597.0,3660,67607.5,2410,67596.0,31300,67608.0,3380,67595.5,5340,67609.5,8040,67595.0,31300,67610.0,12100,67594.5,49440,67611.5,12100,67594.0,6000,67612.0,32500,67593.5,24190,67612.5,3660,67593.0,12100,67613.0,1170,67592.5,32500,67615.0,3620,67592.0,10000,67619.0,24200,67591.0,12100,67619.5,6760,67590.5,6880,67624.5,13600,67590.0,8190,67625.0,32500,67589.5,6390,67625.5,113630,67589.0,1200,67627.5,6880,67587.5,12100,67629.5,200,67587.0,81300,67631.5,81250,67586.5,101440,67632.0,34730,67586.0,29100,67634.5,15000,67585.0,45000,67635.0,4820,67584.5,66290,67635.5,2280,67584.0,2410
2024-06-01 00:08:24,67600.0,121150,67599.5,6580,67601.0,5000,67599.0,250,67603.0,38550,67598.5,10,67605.0,12220,67597.0,3660,67607.5,2410,67596.5,12100,67608.0,3380,67596.0,31300,67609.5,8040,67595.5,29530,67611.0,12100,67595.0,31300,67611.5,12100,67594.5,61540,67612.0,32500,67594.0,6000,67612.5,3660,67593.5,12100,67613.0,1170,67592.5,32500,67615.0,3620,67592.0,10000,67619.0,24200,67591.5,6880,67619.5,6760,67590.0,8190,67624.5,13600,67589.5,7570,67625.0,32500,67587.0,81300,67625.5,113630,67586.5,101440,67627.5,6880,67586.0,29100,67629.5,200,67585.0,45000,67631.5,81250,67584.5,66290,67632.0,34730,67584.0,2410,67634.5,15000,67583.5,380,67635.0,4820,67582.0,1520,67635.5,2280,67580.5,20000
2024-06-01 00:08:25,67600.0,121150,67599.5,7160,67601.0,5000,67599.0,250,67603.0,38550,67598.5,10,67603.5,1180,67597.0,3660,67605.0,12220,67596.0,31300,67607.5,2410,67595.5,5340,67608.0,3380,67595.0,31300,67609.0,12100,67594.5,49440,67609.5,8040,67594.0,6000,67611.5,12100,67593.0,36290,67612.0,32500,67592.5,32500,67612.5,3660,67592.0,22100,67613.0,1170,67591.5,6880,67615.0,3620,67590.0,8190,67619.0,24200,67589.5,7570,67619.5,6760,67587.0,81300,67624.5,13600,67586.5,101440,67625.0,32500,67586.0,29100,67625.5,113630,67584.5,66290,67627.5,6880,67584.0,2410,67629.5,200,67583.5,380,67631.5,81250,67582.0,1520,67632.0,34730,67578.0,200,67634.5,15000,67577.5,380,67635.0,4820,67576.5,45000
2024-06-01 00:08:26,67600.0,125360,67599.5,6580,67600.5,5000,67599.0,250,67603.0,38550,67598.5,10,67604.5,8040,67597.0,3660,67605.0,7850,67596.0,31300,67607.5,2410,67595.5,5340,67608.0,3380,67595.0,31300,67611.0,12100,67594.5,36290,67611.5,12100,67594.0,6000,67612.0,32500,67592.5,32500,67612.5,3660,67592.0,10000,67613.0,1170,67590.0,12250,67615.0,3620,67589.5,6390,67619.0,24200,67588.5,1190,67619.5,6760,67587.5,12100,67624.5,13600,67587.0,81300,67625.0,32500,67586.5,101440,67625.5,113630,67586.0,29100,67627.0,6880,67585.0,8040,67629.5,200,67584.5,32500,67631.5,81250,67584.0,51850,67632.0,34730,67583.5,380,67634.5,15000,67582.0,1520,67635.0,4820,67581.0,33790,67635.5,2280,67578.0,200
2024-06-01 00:08:27,67597.5,106390,67597.0,200,67599.0,38550,67595.5,4130,67599.5,22240,67593.5,31300,67600.0,6050,67593.0,250,67600.5,5000,67590.5,24190,67603.0,6050,67590.0,12250,67604.0,14480,67589.5,6000,67604.5,40540,67589.0,6880,67605.0,7600,67586.5,12100,67606.0,3380,67586.0,1290,67611.5,12100,67585.0,12100,67612.0,32500,67584.5,32500,67612.5,3570,67584.0,49440,67619.0,24200,67583.0,81200,67619.5,6760,67582.5,6390,67624.5,12100,67582.0,10420,67625.0,120630,67577.0,10000,67625.5,113630,67576.5,78990,67626.0,200,67575.0,4030,67630.5,4770,67574.0,32500,67632.0,34730,67573.5,20000,67634.0,2630,67573.0,480,67634.5,15000,67572.5,101440,67635.5,2280,67572.0,3570,67636.5,2000,67569.5,2050
2024-06-01 00:08:28,67597.5,121390,67597.0,780,67599.0,38550,67595.5,4130,67599.5,12240,67593.5,31300,67600.0,6050,67593.0,3910,67603.0,6050,67591.0,12100,67603.5,3380,67590.5,24190,67604.0,2380,67590.0,150,67604.5,40540,67589.5,6000,67605.0,18150,67589.0,6880,67605.5,3660,67586.5,12100,67611.5,12100,67586.0,1190,67612.0,32500,67585.0,12100,67612.5,3570,67584.5,32600,67619.0,24200,67584.0,49440,67619.5,6760,67583.0,81200,67624.5,12100,67582.5,6390,67625.0,113750,67582.0,10420,67626.0,200,67577.0,43790,67630.5,4770,67576.5,45200,67632.0,34730,67575.0,4030,67634.0,2630,67574.0,32500,67634.5,15000,67573.5,20000,67635.5,2280,67573.0,480,67638.5,300,67572.5,101440,67639.5,78820,67572.0,3570
2024-06-01 00:08:29,67596.0,88640,67595.5,4910,67597.5,38800,67594.0,12100,67599.0,43550,67593.5,31300,67599.5,7240,67593.0,16010,67600.0,6050,67590.0,24340,67603.0,6050,67589.5,6000,67604.0,2380,67589.0,6880,67604.5,40540,67586.5,12100,67605.0,18150,67586.0,1190,67605.5,3660,67585.0,6390,67608.0,3380,67584.5,32500,67611.5,12100,67584.0,49440,67612.0,32500,67583.0,81200,67612.5,3570,67582.5,100,67619.0,24200,67582.0,10420,67619.5,6760,67581.5,28630,67621.5,12100,67577.0,43790,67622.0,117480,67576.5,45000,67624.5,200,67575.0,4230,67625.0,113750,67574.0,32500,67630.5,4770,67573.5,20000,67632.0,34730,67573.0,380,67634.0,2630,67572.5,101440,67634.5,15000,67572.0,3570,67635.5,2280,67570.0,90
2024-06-01 00:08:30,67596.0,88640,67595.5,7880,67597.5,6300,67594.5,12100,67598.5,5000,67594.0,12100,67599.0,6050,67593.5,31300,67599.5,6050,67593.0,3910,67600.0,7230,67590.0,36440,67603.0,40030,67589.5,7190,67604.0,10420,67588.5,6880,67604.5,3660,67585.5,82410,67605.0,6050,67585.0,6390,67608.0,3380,67584.5,32500,67610.0,24200,67584.0,49440,67612.0,32500,67583.5,8040,67612.5,3570,67582.5,100,67618.5,12100,67582.0,2380,67619.0,24200,67581.5,28630,67619.5,6760,67577.0,43790,67622.0,117480,67576.5,45000,67624.5,200,67576.0,1470,67625.0,32500,67575.0,4230,67630.0,81250,67574.0,32500,67630.5,4770,67573.5,20000,67632.0,34730,67573.0,380,67634.0,2630,67572.5,101440,67634.5,15000,67572.0,3570
2024-06-01 00:08:31,67596.0,88640,67595.5,39180,67597.5,6300,67594.0,12100,67598.5,1210,67593.5,43400,67599.0,11050,67593.0,3910,67599.5,6050,67592.0,31300,67600.0,7230,67590.5,24190,67603.0,40030,67590.0,12250,67604.0,10420,67589.5,7190,67604.5,3660,67588.5,6880,67605.0,6050,67585.5,1210,67607.5,12100,67585.0,6390,67608.0,3380,67584.5,113700,67611.5,12100,67584.0,49440,67612.0,32500,67583.5,8040,67612.5,3570,67582.5,100,67618.5,12100,67582.0,2380,67619.0,24200,67581.5,28630,67619.5,6760,67577.0,43790,67622.0,117480,67576.5,45000,67624.5,81450,67576.0,1470,67625.0,32500,67575.0,4230,67630.5,4770,67574.0,32500,67632.0,34730,67573.5,20000,67634.0,2630,67573.0,380,67634.5,15000,67572.5,101440
2024-06-01 00:08:32,67596.0,88640,67595.5,4910,67597.5,6300,67594.0,12100,67599.0,11050,67593.5,43400,67599.5,7260,67593.0,3910,67600.0,7230,67591.0,31300,67602.5,4270,67590.5,24190,67603.0,7530,67590.0,12250,67604.0,10420,67589.5,7190,67604.5,3660,67588.5,6880,67605.0,6050,67585.5,1210,67605.5,12100,67585.0,6390,67606.0,3380,67584.5,113700,67611.5,12100,67584.0,49440,67612.0,32500,67583.5,8040,67612.5,3570,67582.5,100,67618.5,12100,67582.0,2380,67619.0,24200,67581.5,28630,67619.5,6760,67577.0,43790,67622.0,117480,67576.5,45000,67624.5,200,67576.0,1470,67625.0,32500,67575.0,4230,67630.0,81250,67574.0,32500,67630.5,4770,67573.5,20000,67632.0,34730,67573.0,380,67634.0,2630,67572.5,101440
2024-06-01 00:08:33,67596.0,93310,67595.5,36210,67597.5,6300,67594.0,12100,67599.0,11050,67593.5,34520,67599.5,7260,67593.0,3910,67600.0,7230,67592.5,29000,67602.5,4270,67590.0,24340,67603.0,40030,67589.5,7190,67604.0,2380,67589.0,12100,67604.5,3660,67588.5,6880,67605.0,6050,67585.5,1210,67605.5,12100,67585.0,18490,67606.0,3380,67584.5,113700,67611.5,12100,67584.0,49440,67612.0,32500,67582.5,100,67612.5,3570,67582.0,2380,67618.5,12100,67581.5,28630,67619.0,24200,67577.0,43790,67619.5,6760,67576.5,45000,67622.0,117480,67576.0,1470,67624.5,81450,67575.0,4230,67625.0,77500,67574.0,32500,67630.5,4770,67573.5,20000,67632.0,34730,67573.0,380,67634.0,2630,67572.5,101440,67634.5,15000,67572.0,3570
2024-06-01 00:08:34,67596.0,93310,67595.5,4910,67597.5,6300,67594.0,12100,67599.0,12270,67593.5,46620,67599.5,6050,67593.0,3910,67600.0,7230,67592.0,31300,67602.5,4270,67590.0,24340,67603.0,40030,67589.5,7190,67604.0,2380,67589.0,12100,67604.5,3660,67588.5,6880,67605.0,6050,67586.0,1220,67605.5,12100,67585.0,87590,67606.0,3380,67584.5,32500,67611.5,12100,67584.0,49440,67612.0,32500,67582.5,100,67612.5,3570,67582.0,2380,67618.5,12100,67581.5,28630,67619.0,24200,67577.0,43790,67619.5,6760,67576.5,45000,67622.0,117480,67576.0,1470,67624.5,81450,67575.0,4230,67625.0,77500,67574.0,32500,67630.5,4770,67573.0,380,67632.0,34730,67572.5,101440,67634.0,2630,67572.0,3570,67634.5,15000,67571.5,112330
2024-06-01 00:08:35,67596.0,125810,67595.5,4330,67597.5,6300,67594.0,12100,67598.5,1220,67593.5,3220,67599.0,11050,67593.0,3910,67599.5,6050,67591.0,36290,67600.0,7230,67590.5,12100,67602.5,4270,67590.0,150,67603.0,40030,67589.5,7190,67604.0,2380,67585.0,7610,67604.5,15760,67584.5,32500,67605.0,6050,67584.0,49440,67606.0,3380,67583.0,100,67611.5,12100,67582.5,81200,67612.0,32500,67581.5,28630,67612.5,3570,67580.0,2450,67617.0,6760,67577.0,43790,67619.0,24200,67576.5,45000,67621.5,12100,67576.0,1470,67622.0,117480,67575.0,4230,67624.5,81450,67574.0,32500,67625.0,77500,67573.0,380,67630.5,4770,67572.5,101440,67632.0,34730,67572.0,3570,67634.0,2630,67571.5,112240,67634.5,15000,67570.0,90
2024-06-01 00:08:36,67596.0,125810,67595.5,4910,67597.5,6300,67594.5,31300,67598.5,6220,67594.0,12100,67599.0,6050,67593.5,15320,67599.5,6050,67593.0,3910,67600.0,7230,67592.0,24190,67602.5,4270,67590.5,6880,67603.0,40030,67590.0,12250,67604.0,2380,67589.5,7190,67604.5,15760,67585.0,7610,67605.0,6050,67584.5,32500,67606.0,3380,67584.0,49440,67611.5,12100,67583.0,100,67612.0,32500,67582.5,81200,67612.5,3570,67581.5,28630,67616.5,24200,67580.0,2450,67617.0,6760,67577.0,43790,67621.5,12100,67576.5,45000,67622.0,117480,67576.0,1470,67624.5,81450,67575.0,4230,67625.0,77500,67574.0,32500,67630.5,4770,67573.0,380,67632.0,34730,67572.5,101440,67634.0,2630,67572.0,3570,67634.5,15000,67571.5,112240
2024-06-01 00:08:37,67596.0,93310,67595.5,49510,67597.5,6300,67594.5,43400,67598.5,6220,67593.5,27410,67599.0,6050,67593.0,3910,67599.5,6050,67591.0,12100,67600.0,7230,67590.5,6880,67602.5,4270,67590.0,150,67603.0,7530,67589.5,7190,67604.0,2380,67585.5,1230,67604.5,3660,67585.0,6390,67605.0,6050,67584.5,113700,67606.0,3380,67584.0,49440,67611.0,12100,67582.0,100,67611.5,12100,67581.5,28630,67612.0,32500,67580.0,2450,67612.5,3570,67577.0,43790,67616.5,24200,67576.5,45000,67617.0,6760,67576.0,1470,67621.5,12100,67575.0,4230,67622.0,117480,67574.0,32500,67624.5,200,67573.0,380,67625.0,77500,67572.5,101440,67630.0,81250,67572.0,3570,67630.5,4770,67571.5,112240,67632.0,34730,67570.0,90
2024-06-01 00:08:38,67596.0,78310,67595.5,80810,67597.5,6300,67594.0,31300,67598.5,6220,67593.5,27410,67599.0,6050,67593.0,3910,67599.5,6050,67591.5,31300,67600.0,7230,67591.0,12100,67602.5,4270,67590.0,150,67603.0,6050,67589.5,7190,67604.0,2380,67585.5,13330,67604.5,3660,67585.0,6390,67605.0,6050,67584.5,113700,67607.5,12100,67584.0,49440,67608.0,3380,67582.0,100,67611.5,12100,67581.5,28630,67612.0,32500,67580.0,2450,67612.5,3570,67577.0,43790,67616.5,24200,67576.0,1470,67617.0,6760,67575.0,4230,67621.5,12100,67574.0,32500,67622.0,110600,67573.0,380,67624.5,200,67572.5,101440,67625.0,77500,67572.0,3570,67630.0,81250,67571.5,112240,67630.5,4770,67571.0,90,67632.0,34730,67570.5,45000
2024-06-01 00:08:39,67596.0,93310,67595.5,74810,67597.5,6300,67595.0,24190,67598.5,6220,67594.0,31300,67599.0,6050,67593.5,3220,67599.5,6050,67593.0,3910,67600.0,7230,67591.5,31300,67602.5,4270,67591.0,12100,67603.0,6050,67590.0,150,67603.5,1530,67589.5,7190,67604.0,2380,67585.5,13330,67604.5,3660,67585.0,13270,67605.0,6050,67584.5,113700,67607.5,12100,67584.0,49440,67608.0,3380,67582.0,100,67611.5,12100,67581.5,28630,67612.0,32500,67580.0,2450,67612.5,3570,67577.0,43790,67616.5,24200,67576.0,1470,67617.0,6760,67575.0,4230,67621.5,12100,67574.0,32500,67622.0,110600,67573.0,380,67624.5,200,67572.5,101440,67625.0,77500,67572.0,3570,67630.0,81250,67571.5,112240,67630.5,11650,67571.0,90
2024-06-01 00:08:40,67596.0,93310,67595.5,74810,67597.5,6300,67594.5,24190,67598.5,5000,67594.0,31300,67599.0,6050,67593.5,3220,67599.5,7280,67593.0,3910,67600.0,7230,67592.5,31300,67602.5,4270,67592.0,12100,67603.0,6050,67590.0,150,67603.5,1530,67589.5,7190,67604.0,2380,67585.5,13330,67604.5,3660,67585.0,13270,67605.0,6050,67584.5,113700,67607.5,12100,67584.0,49440,67608.0,3380,67582.0,100,67611.5,12100,67581.5,28630,67612.0,32500,67580.0,2450,67612.5,3570,67577.0,43790,67616.5,24200,67576.0,1470,67617.0,6760,67575.0,4230,67621.5,12100,67574.0,32500,67622.0,110600,67573.0,380,67624.5,200,67572.5,101440,67625.0,77500,67572.0,3570,67628.5,6880,67571.5,112240,67630.0,81250,67571.0,90
2024-06-01 00:08:41,67596.0,93310,67595.5,43510,67597.5,6300,67595.0,24190,67598.5,5000,67594.0,31300,67599.0,6050,67593.5,34520,67599.5,7280,67593.0,3910,67600.0,7230,67590.0,12250,67602.5,4270,67589.5,7190,67603.0,38550,67586.0,1240,67603.5,1530,67585.5,12100,67604.0,2380,67585.0,13270,67604.5,3660,67584.5,113700,67605.0,6050,67584.0,49440,67607.5,12100,67582.0,100,67608.0,3380,67581.5,28630,67611.5,12100,67580.0,2450,67612.0,32500,67577.0,43790,67612.5,3570,67576.0,1470,67616.5,24200,67575.0,4230,67617.0,6760,67574.0,32500,67621.5,12100,67573.0,380,67622.0,110600,67572.5,101440,67624.5,200,67572.0,3570,67625.0,77500,67571.5,112240,67628.5,6880,67571.0,90,67630.0,81250,67570.5,45000
2024-06-01 00:08:42,67596.0,93310,67595.5,48310,67597.5,6300,67595.0,24190,67598.5,36300,67594.0,31300,67599.0,7290,67593.5,34520,67599.5,6050,67593.0,3910,67600.0,7230,67590.0,12250,67602.5,4270,67589.5,7190,67603.0,38550,67586.0,1240,67603.5,1530,67585.5,12100,67604.0,2380,67585.0,13270,67604.5,3660,67584.5,113700,67605.0,6050,67584.0,49440,67606.0,3380,67582.0,100,67611.0,12100,67581.5,28630,67611.5,12100,67580.0,2450,67612.0,32500,67577.0,43790,67612.5,3570,67576.0,1470,67616.5,24200,67575.0,4230,67617.0,6760,67574.0,32500,67621.5,12100,67573.0,380,67622.0,110600,67572.5,101440,67624.5,200,67572.0,3570,67625.0,77500,67571.5,112240,67628.5,6880,67571.0,90,67630.0,81250,67570.5,45000
2024-06-01 00:08:43,67596.0,124610,67595.5,48310,67597.5,6300,67595.0,12100,67598.0,17100,67594.5,24190,67598.5,36300,67594.0,31300,67599.0,37350,67593.5,34520,67599.5,37350,67593.0,250,67600.0,7230,67592.5,31300,67602.5,4270,67592.0,43400,67603.0,38550,67591.5,3660,67603.5,1530,67590.0,150,67604.0,2380,67589.5,7190,67604.5,3660,67585.0,13270,67605.0,6050,67584.5,113700,67606.0,3380,67584.0,49440,67611.0,12100,67582.0,100,67611.5,12100,67581.5,2490,67612.0,32500,67577.0,43790,67612.5,3570,67576.0,1470,67616.5,24200,67575.0,4230,67617.0,6760,67574.0,32500,67622.0,110600,67573.0,380,67624.5,200,67572.5,101440,67625.0,77500,67572.0,3570,67628.5,6880,67571.5,112330,67630.0,81250,67571.0,10000
2024-06-01 00:08:44,67596.0,93310,67595.5,60410,67597.5,6300,67595.0,22400,67598.0,22100,67594.5,24190,67598.5,31300,67594.0,31300,67599.0,38600,67593.5,34520,67599.5,37350,67593.0,250,67600.0,7230,67592.5,31300,67602.5,4270,67592.0,43400,67603.0,38550,67591.5,3660,67603.5,1530,67590.0,150,67604.0,2380,67589.5,7190,67604.5,3660,67586.0,1240,67605.0,6050,67585.0,13270,67606.0,3380,67584.5,113700,67611.0,12100,67584.0,49440,67611.5,12100,67583.5,100,67612.0,32500,67583.0,28580,67612.5,3570,67581.5,2490,67616.5,24200,67577.0,43790,67617.0,6760,67576.0,1470,67621.5,12100,67575.0,4230,67622.0,110600,67574.0,32500,67624.5,200,67573.0,380,67625.0,77500,67572.5,101440,67628.5,6880,67572.0,3570
2024-06-01 00:08:45,67596.0,124610,67595.5,23010,67597.0,31300,67594.5,36290,67597.5,6300,67594.0,31300,67598.0,5000,67593.5,34520,67598.5,31300,67593.0,250,67599.0,38600,67592.5,23300,67599.5,37350,67592.0,43400,67600.0,7230,67591.5,3660,67602.5,4270,67590.0,150,67603.0,38550,67589.5,7190,67603.5,1530,67586.0,1240,67604.0,2380,67585.0,13270,67604.5,3660,67584.5,113700,67605.0,6050,67584.0,49440,67606.0,3380,67583.5,100,67611.0,12100,67583.0,28580,67611.5,12100,67581.5,2490,67612.0,32500,67577.0,43790,67612.5,3570,67576.0,1470,67616.5,24200,67575.0,4230,67617.0,6760,67574.0,32500,67622.0,110600,67573.0,380,67624.5,200,67572.5,101440,67625.0,77500,67572.0,3570,67628.5,6880,67571.5,112330
2024-06-01 00:08:46,67596.0,124610,67595.5,48310,67597.0,31300,67595.0,12100,67597.5,11300,67594.5,24190,67598.5,31300,67594.0,31300,67599.0,37350,67593.5,34520,67599.5,37350,67593.0,250,67600.0,8480,67592.5,31300,67602.5,4270,67592.0,43400,67603.0,38550,67591.5,3660,67603.5,1530,67590.0,150,67604.0,2380,67589.5,7190,67604.5,3660,67586.0,1240,67605.0,6050,67585.0,13270,67606.0,3380,67584.5,113700,67611.0,12100,67584.0,49440,67611.5,12100,67583.5,100,67612.0,32500,67583.0,28580,67612.5,3570,67581.5,2490,67616.5,24200,67577.0,43790,67617.0,6760,67576.0,1470,67621.5,12100,67575.0,4230,67622.0,110600,67574.0,32500,67624.5,200,67573.0,380,67625.0,77500,67572.5,101440,67628.5,6880,67572.0,3570
2024-06-01 00:08:47,67596.0,109610,67595.5,63350,67597.5,6300,67595.0,23100,67598.0,5000,67594.5,24190,67598.5,31300,67594.0,31300,67599.0,37350,67593.5,34520,67599.5,37350,67593.0,31550,67600.0,7230,67592.5,12100,67602.5,4270,67592.0,31300,67603.0,38550,67591.5,3660,67604.0,2380,67590.0,150,67604.5,3660,67589.5,7190,67605.0,6050,67585.5,81200,67606.0,3380,67585.0,13270,67607.0,12100,67584.5,32500,67607.5,1460,67584.0,49440,67610.5,12100,67583.5,100,67612.0,32500,67583.0,28580,67612.5,3570,67581.5,2490,67618.5,24200,67577.0,43790,67619.0,6760,67576.0,1470,67624.5,12300,67575.0,4230,67625.0,77500,67574.0,32500,67627.0,81250,67573.0,380,67628.5,6880,67572.5,101440,67630.5,4770,67572.0,3570
2024-06-01 00:08:48,67596.0,109610,67595.5,60410,67597.5,6050,67595.0,31300,67598.0,5000,67594.5,24190,67598.5,31300,67594.0,31300,67599.0,37350,67593.5,34520,67599.5,38610,67593.0,250,67600.0,7230,67592.5,31300,67602.5,4270,67592.0,43400,67603.0,6050,67591.5,3660,67604.0,2380,67590.0,150,67604.5,3660,67589.5,7190,67605.0,6050,67586.5,1250,67606.0,3380,67585.5,81200,67607.0,12100,67585.0,6390,67607.5,1460,67584.5,32500,67611.5,12100,67584.0,49440,67612.0,32500,67583.5,100,67612.5,3570,67583.0,28580,67618.5,24200,67581.5,2490,67619.0,6760,67577.0,43790,67621.5,12100,67576.0,1470,67622.0,111120,67575.0,4230,67624.5,200,67574.0,32500,67625.0,77500,67573.0,380,67630.0,81250,67572.5,101440
2024-06-01 00:08:49,67596.0,109610,67595.5,92910,67597.5,6050,67595.0,24190,67598.0,5000,67594.0,31300,67598.5,31300,67593.5,34520,67599.0,37350,67593.0,27050,67599.5,38610,67592.5,34960,67600.0,7230,67592.0,12100,67602.5,4270,67591.0,31300,67603.0,6050,67590.5,6880,67604.0,2380,67590.0,150,67604.5,3660,67589.5,7190,67605.0,6050,67586.5,1250,67606.0,3380,67585.5,81200,67607.0,12100,67585.0,6390,67607.5,1460,67584.5,32500,67611.5,12100,67584.0,49440,67612.0,32500,67583.5,100,67612.5,3570,67583.0,28580,67618.5,24200,67581.5,2490,67619.0,6760,67578.0,3050,67621.5,12100,67577.0,43790,67622.0,111120,67576.0,1470,67624.5,200,67575.0,4230,67625.0,84380,67574.0,32500,67630.0,81250,67573.0,380
2024-06-01 00:08:50,67596.0,78310,67595.5,17010,67597.5,6050,67595.0,24190,67598.0,5000,67594.5,12100,67598.5,31300,67594.0,31300,67599.0,37350,67593.5,34520,67599.5,38610,67593.0,39150,67600.0,7230,67592.5,3660,67602.5,4270,67591.0,31300,67603.0,38550,67590.5,6880,67604.0,2380,67590.0,150,67604.5,3660,67589.5,7190,67605.0,6050,67586.5,1250,67606.0,3380,67585.5,81200,67607.0,12100,67585.0,6390,67607.5,1460,67584.5,32500,67611.5,12100,67584.0,49440,67612.0,32500,67583.5,100,67612.5,3570,67583.0,28580,67618.5,24200,67581.5,2490,67619.0,6760,67578.0,3050,67621.5,12100,67577.0,43790,67622.0,111120,67576.0,1470,67624.5,200,67575.0,4230,67625.0,84380,67574.0,32500,67630.0,81250,67573.0,380
2024-06-01 00:08:51,67596.0,103610,67595.5,105000,67597.5,11050,67594.5,12100,67598.5,31300,67594.0,31300,67599.0,37350,67593.5,34520,67599.5,37350,67593.0,43650,67600.0,38530,67592.5,3660,67600.5,1260,67591.0,31300,67602.5,4270,67590.5,6880,67603.0,6050,67590.0,150,67604.5,3660,67589.5,7190,67605.0,6050,67586.0,1260,67606.0,5900,67585.5,81200,67607.0,12100,67585.0,6390,67607.5,1460,67584.5,32500,67611.5,12100,67584.0,49440,67612.0,32500,67583.5,100,67612.5,3570,67583.0,28580,67618.5,24200,67581.5,2520,67619.0,6760,67578.0,3050,67622.0,12100,67577.0,43790,67622.5,110610,67576.0,1470,67624.5,200,67575.5,3780,67625.0,84380,67575.0,4230,67630.0,81250,67574.0,32500,67630.5,4770,67573.0,380
2024-06-01 00:08:52,67596.0,124710,67595.5,72850,67597.5,6050,67594.0,12100,67598.0,5000,67593.0,26800,67598.5,31300,67592.5,34620,67599.0,37350,67592.0,12100,67599.5,38710,67591.5,3660,67600.0,7230,67590.0,150,67602.5,4270,67589.5,14070,67603.0,38550,67586.0,1260,67603.5,3380,67585.5,81200,67604.5,6180,67585.0,6390,67605.0,6050,67584.5,32500,67607.0,12100,67584.0,49440,67607.5,1460,67582.0,100,67612.0,44600,67581.5,2520,67612.5,3570,67578.0,3050,67618.5,24200,67577.0,10000,67619.0,6760,67576.0,1470,67622.0,12100,67575.0,4230,67622.5,110610,67574.0,32500,67624.5,200,67573.0,4160,67625.0,84380,67572.5,101440,67630.0,81250,67572.0,43790,67630.5,4770,67571.5,112240,67632.0,34730,67571.0,90
2024-06-01 00:08:53,67596.0,162210,67595.5,48660,67597.5,6050,67595.0,12100,67598.5,31300,67594.5,24190,67599.0,37350,67594.0,31400,67599.5,38710,67593.0,26800,67600.0,7230,67592.5,26720,67602.5,4270,67592.0,43500,67603.0,38550,67591.5,3660,67603.5,3380,67590.0,150,67604.5,6180,67589.5,7190,67605.0,6050,67586.0,1260,67607.0,12100,67585.5,81200,67607.5,1460,67585.0,6390,67612.0,44600,67584.5,32500,67612.5,3570,67584.0,49440,67618.5,24200,67582.0,100,67622.0,12100,67581.5,2520,67622.5,110610,67578.0,3050,67624.5,200,67577.0,10000,67625.0,84380,67576.0,1470,67628.5,6760,67575.0,4230,67630.0,83410,67574.0,32500,67630.5,4770,67573.0,4160,67632.0,34730,67572.5,101440,67634.0,2630,67572.0,33790
